opportunity_id,lead_id,opp_created_date,product_line,region,nam_owner,client_type,deal_value_usd,competitive_deal_flag,used_fasttrack_approval,period,final_stage,status,status_reason,closed_date
OPP-P2-00578,L-P2-02334,15-03-2025,Smart Mobility (EV/Parking),South,D. Singh,Campus,34780,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,16-03-2025
OPP-P2-00579,L-P2-02335,31-01-2025,Digital Signage,South,D. Singh,Campus,13285,FALSE,FALSE,P2,Qualify,Lost,Product Fit,01-02-2025
OPP-P2-00580,L-P2-02336,29-03-2025,Video Analytics,Northeast,T. Chen,Multifamily Property,81710,TRUE,FALSE,P2,Develop,Lost,Budget Cut,31-03-2025
OPP-P2-00581,L-P2-02338,20-04-2025,Video Analytics,Northeast,L. Fitzgerald,Multifamily Property,19662,TRUE,FALSE,P2,Develop,Lost,Lost Contact,29-07-2025
OPP-P2-00582,L-P2-02342,08-07-2025,Smart Mobility (EV/Parking),Midwest,M. Okafor,Campus,24563,FALSE,FALSE,P2,Propose,Lost,Lost Contact,07-01-2027
OPP-P2-00583,L-P2-02347,17-02-2025,Video Analytics,South,L. Fitzgerald,Campus,27566,FALSE,FALSE,P2,Propose,Lost,Budget Cut,07-03-2025
OPP-P2-00584,L-P2-02352,18-02-2025,Smart Mobility (EV/Parking),Midwest,T. Chen,Enterprise Business,24116,TRUE,FALSE,P2,Close,Lost,Competitor Presence,08-03-2025
OPP-P2-00585,L-P2-02354,22-01-2025,Smart Lighting,Northeast,S. Patel,Enterprise Business,45108,FALSE,FALSE,P2,Qualify,Lost,Pricing,23-01-2025
OPP-P2-00586,L-P2-02355,25-05-2025,Smart Lighting,West,S. Patel,Enterprise Business,28528,FALSE,FALSE,P2,Develop,Lost,Pricing,27-05-2025
OPP-P2-00587,L-P2-02356,01-07-2025,Smart Buildings,South,M. Okafor,Campus,60539,FALSE,FALSE,P2,Propose,Lost,Budget Cut,18-07-2025
OPP-P2-00588,L-P2-02359,21-07-2025,Video Analytics,South,D. Singh,Multifamily Property,15110,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,22-07-2025
OPP-P2-00589,L-P2-02369,24-04-2025,Smart Buildings,South,M. Okafor,Multifamily Property,18439,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,25-04-2025
OPP-P2-00590,L-P2-02370,04-06-2025,Smart Mobility (EV/Parking),West,M. Okafor,Mixed-Use Development,18162,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,05-06-2025
OPP-P2-00591,L-P2-02372,09-01-2025,Smart Buildings,West,S. Patel,Multifamily Property,29261,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,15-02-2025
OPP-P2-00592,L-P2-02373,14-02-2025,Smart Mobility (EV/Parking),West,K. Romano,Enterprise Business,28707,TRUE,FALSE,P2,Develop,Lost,Lost Contact,16-02-2025
OPP-P2-00593,L-P2-02375,28-09-2025,Smart Lighting,Northeast,D. Singh,Multifamily Property,28682,FALSE,FALSE,P2,Propose,Lost,Lost Contact,31-10-2025
OPP-P2-00594,L-P2-02384,26-02-2025,Digital Signage,West,J. Sullivan,Campus,46550,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,21-03-2025
OPP-P2-00595,L-P2-02386,02-06-2025,Smart Lighting,Northeast,J. Sullivan,Mixed-Use Development,26980,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,03-06-2025
OPP-P2-00596,L-P2-02388,15-08-2025,Video Analytics,South,M. Okafor,Municipality,17847,TRUE,TRUE,P2,Close,Won,Won,01-09-2025
OPP-P2-00597,L-P2-02391,03-04-2025,Smart Mobility (EV/Parking),West,S. Patel,Mixed-Use Development,80138,TRUE,TRUE,P2,Propose,Lost,Pricing,02-05-2025
OPP-P2-00598,L-P2-02393,27-04-2025,Smart Mobility (EV/Parking),South,T. Chen,Multifamily Property,13115,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,06-06-2025
OPP-P2-00599,L-P2-02395,22-01-2025,Smart Mobility (EV/Parking),Northeast,R. Alvarez,Campus,87472,TRUE,FALSE,P2,Propose,Lost,Pricing,05-02-2025
OPP-P2-00600,L-P2-02396,11-06-2025,Digital Signage,Northeast,S. Patel,Enterprise Business,18373,FALSE,FALSE,P2,Propose,Lost,Budget Cut,18-07-2025
OPP-P2-00601,L-P2-02399,11-04-2025,Smart Buildings,Northeast,S. Patel,Municipality,55098,TRUE,TRUE,P2,Close,Lost,Competitor Presence,20-04-2025
OPP-P2-00602,L-P2-02403,04-09-2025,Smart Lighting,Midwest,R. Alvarez,Municipality,18659,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,03-11-2025
OPP-P2-00603,L-P2-02410,24-01-2025,Smart Mobility (EV/Parking),Northeast,D. Singh,Municipality,8760,TRUE,FALSE,P2,Develop,Lost,Lost Contact,26-01-2025
OPP-P2-00604,L-P2-02414,15-05-2025,Digital Signage,Midwest,T. Chen,Municipality,16111,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,17-05-2025
OPP-P2-00605,L-P2-02429,12-06-2025,Smart Buildings,South,L. Fitzgerald,Multifamily Property,26031,TRUE,FALSE,P2,Develop,Lost,Budget Cut,27-07-2025
OPP-P2-00606,L-P2-02431,21-05-2025,Smart Buildings,Northeast,K. Romano,Campus,21933,TRUE,FALSE,P2,Qualify,Lost,Pricing,22-05-2025
OPP-P2-00607,L-P2-02433,27-04-2025,Smart Mobility (EV/Parking),Northeast,S. Patel,Municipality,82192,TRUE,TRUE,P2,Close,Won,Won,25-05-2025
OPP-P2-00608,L-P2-02434,13-07-2025,Digital Signage,Midwest,M. Okafor,Campus,49208,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,14-07-2025
OPP-P2-00609,L-P2-02440,17-07-2025,Smart Mobility (EV/Parking),South,D. Singh,Multifamily Property,34084,TRUE,TRUE,P2,Close,Lost,Timeline Mismatch,28-07-2025
OPP-P2-00610,L-P2-02443,05-02-2025,Digital Signage,West,J. Sullivan,Mixed-Use Development,37507,FALSE,FALSE,P2,Develop,Lost,Budget Cut,07-02-2025
OPP-P2-00611,L-P2-02444,16-06-2025,Smart Lighting,Northeast,M. Okafor,Mixed-Use Development,17503,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,17-06-2025
OPP-P2-00612,L-P2-02449,27-03-2025,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Campus,31371,TRUE,FALSE,P2,Develop,Lost,Lost Contact,29-03-2025
OPP-P2-00613,L-P2-02450,30-01-2025,Smart Mobility (EV/Parking),West,K. Romano,Mixed-Use Development,8000,TRUE,FALSE,P2,Qualify,Lost,Product Fit,31-01-2025
OPP-P2-00614,L-P2-02452,13-04-2025,Smart Lighting,South,D. Singh,Municipality,41631,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,14-04-2025
OPP-P2-00615,L-P2-02455,25-03-2025,Video Analytics,Midwest,J. Sullivan,Municipality,24672,TRUE,TRUE,P2,Close,Won,Won,05-04-2025
OPP-P2-00616,L-P2-02460,24-03-2025,Smart Lighting,South,L. Fitzgerald,Mixed-Use Development,35308,TRUE,FALSE,P2,Qualify,Lost,Pricing,25-03-2025
OPP-P2-00617,L-P2-02461,06-08-2025,Digital Signage,West,L. Fitzgerald,Enterprise Business,27478,FALSE,FALSE,P2,Propose,Lost,Product Fit,15-08-2025
OPP-P2-00618,L-P2-02464,28-02-2025,Smart Lighting,Northeast,M. Okafor,Mixed-Use Development,95631,FALSE,FALSE,P2,Develop,Lost,Lost Contact,02-03-2025
OPP-P2-00619,L-P2-02468,14-08-2025,Smart Mobility (EV/Parking),South,D. Singh,Enterprise Business,26385,TRUE,FALSE,P2,Develop,Lost,Budget Cut,16-08-2025
OPP-P2-00620,L-P2-02475,11-09-2025,Smart Mobility (EV/Parking),South,L. Fitzgerald,Mixed-Use Development,19467,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,13-09-2025
OPP-P2-00621,L-P2-02476,17-01-2025,Smart Mobility (EV/Parking),Northeast,K. Romano,Multifamily Property,36336,TRUE,TRUE,P2,Close,Lost,Product Fit,28-01-2025
OPP-P2-00622,L-P2-02484,21-02-2025,Smart Buildings,West,D. Singh,Mixed-Use Development,15106,FALSE,FALSE,P2,Propose,Lost,Lost Contact,12-03-2025
OPP-P2-00623,L-P2-02485,26-05-2025,Video Analytics,Midwest,S. Patel,Campus,27821,FALSE,FALSE,P2,Develop,Lost,Budget Cut,28-05-2025
OPP-P2-00624,L-P2-02487,08-07-2025,Digital Signage,Midwest,D. Singh,Municipality,16120,FALSE,FALSE,P2,Close,Won,Won,19-09-2025
OPP-P2-00625,L-P2-02495,07-05-2025,Digital Signage,West,T. Chen,Multifamily Property,9252,FALSE,FALSE,P2,Propose,Lost,Lost Contact,06-06-2025
OPP-P2-00626,L-P2-02501,04-08-2025,Digital Signage,Midwest,D. Singh,Mixed-Use Development,14437,FALSE,FALSE,P2,Propose,Lost,Lost Contact,14-08-2025
OPP-P2-00627,L-P2-02502,06-02-2025,Video Analytics,Midwest,D. Singh,Campus,29024,FALSE,FALSE,P2,Qualify,Lost,Product Fit,07-02-2025
OPP-P2-00628,L-P2-02505,26-07-2025,Smart Buildings,Northeast,K. Romano,Municipality,63813,TRUE,FALSE,P2,Propose,Lost,Pricing,25-08-2025
OPP-P2-00629,L-P2-02506,17-02-2025,Smart Mobility (EV/Parking),Northeast,M. Okafor,Campus,29944,TRUE,FALSE,P2,Propose,Lost,Pricing,14-04-2025
OPP-P2-00630,L-P2-02510,10-09-2025,Digital Signage,West,L. Fitzgerald,Campus,13310,TRUE,TRUE,P2,Propose,Lost,Timeline Mismatch,11-10-2025
OPP-P2-00631,L-P2-02514,07-04-2025,Smart Buildings,Midwest,S. Patel,Enterprise Business,19514,FALSE,FALSE,P2,Develop,Lost,Lost Contact,09-04-2025
OPP-P2-00632,L-P2-02517,20-09-2025,Smart Buildings,Midwest,T. Chen,Enterprise Business,61815,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,21-09-2025
OPP-P2-00633,L-P2-02531,21-03-2025,Video Analytics,Midwest,T. Chen,Multifamily Property,27791,TRUE,TRUE,P2,Close,Won,Won,02-04-2025
OPP-P2-00634,L-P2-02533,05-04-2025,Smart Buildings,West,M. Okafor,Campus,25391,TRUE,TRUE,P2,Close,Won,Won,29-04-2025
OPP-P2-00635,L-P2-02537,09-09-2025,Smart Mobility (EV/Parking),Midwest,D. Singh,Municipality,14060,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,10-09-2025
OPP-P2-00636,L-P2-02538,02-07-2025,Smart Buildings,West,T. Chen,Enterprise Business,36356,FALSE,FALSE,P2,Propose,Lost,Product Fit,25-08-2025
OPP-P2-00637,L-P2-02540,01-10-2025,Smart Mobility (EV/Parking),Northeast,K. Romano,Multifamily Property,61177,FALSE,FALSE,P2,Propose,Lost,Lost Contact,25-10-2025
OPP-P2-00638,L-P2-02547,28-05-2025,Smart Lighting,West,T. Chen,Multifamily Property,35450,FALSE,FALSE,P2,Qualify,Lost,Product Fit,29-05-2025
OPP-P2-00639,L-P2-02550,16-04-2025,Digital Signage,Midwest,K. Romano,Campus,21522,FALSE,FALSE,P2,Propose,Lost,Product Fit,10-05-2025
OPP-P2-00640,L-P2-02551,13-07-2025,Smart Mobility (EV/Parking),Northeast,J. Sullivan,Municipality,28081,FALSE,FALSE,P2,Develop,Lost,Budget Cut,15-07-2025
OPP-P2-00641,L-P2-02563,05-09-2025,Smart Mobility (EV/Parking),West,K. Romano,Municipality,31930,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,12-10-2025
OPP-P2-00642,L-P2-02568,10-03-2025,Smart Buildings,West,L. Fitzgerald,Mixed-Use Development,32389,TRUE,FALSE,P2,Qualify,Lost,Product Fit,11-03-2025
OPP-P2-00643,L-P2-02569,26-02-2025,Digital Signage,Northeast,L. Fitzgerald,Municipality,46928,FALSE,FALSE,P2,Develop,Lost,Budget Cut,28-02-2025
OPP-P2-00644,L-P2-02571,08-01-2025,Digital Signage,West,D. Singh,Multifamily Property,62544,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,09-01-2025
OPP-P2-00645,L-P2-02575,04-04-2025,Smart Lighting,Northeast,T. Chen,Mixed-Use Development,35067,FALSE,FALSE,P2,Develop,Lost,Timeline Mismatch,06-04-2025
OPP-P2-00646,L-P2-02583,05-05-2025,Smart Mobility (EV/Parking),South,D. Singh,Enterprise Business,82688,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,31-05-2025
OPP-P2-00647,L-P2-02589,28-09-2025,Smart Lighting,West,J. Sullivan,Mixed-Use Development,36228,TRUE,TRUE,P2,Propose,Lost,Product Fit,14-10-2025
OPP-P2-00648,L-P2-02593,26-03-2025,Smart Mobility (EV/Parking),Midwest,T. Chen,Multifamily Property,27137,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,27-03-2025
OPP-P2-00649,L-P2-02594,25-05-2025,Video Analytics,Midwest,J. Sullivan,Multifamily Property,10268,FALSE,FALSE,P2,Close,Won,Won,07-06-2025
OPP-P2-00650,L-P2-02595,24-08-2025,Digital Signage,West,D. Singh,Campus,89973,TRUE,FALSE,P2,Develop,Lost,Lost Contact,26-08-2025
OPP-P2-00651,L-P2-02597,25-05-2025,Video Analytics,Midwest,R. Alvarez,Multifamily Property,69808,TRUE,FALSE,P2,Develop,Lost,Budget Cut,27-05-2025
OPP-P2-00652,L-P2-02601,19-09-2025,Smart Buildings,Northeast,S. Patel,Enterprise Business,23706,TRUE,FALSE,P2,Close,Won,Won,06-10-2025
OPP-P2-00653,L-P2-02603,22-09-2025,Smart Lighting,Midwest,R. Alvarez,Municipality,19562,TRUE,FALSE,P2,Develop,Lost,Budget Cut,24-09-2025
OPP-P2-00654,L-P2-02605,27-08-2025,Smart Lighting,West,L. Fitzgerald,Campus,44872,FALSE,FALSE,P2,Propose,Lost,Budget Cut,23-09-2025
OPP-P2-00655,L-P2-02607,21-08-2025,Smart Mobility (EV/Parking),South,J. Sullivan,Multifamily Property,9606,TRUE,TRUE,P2,Close,Lost,Pricing,01-09-2025
OPP-P2-00656,L-P2-02608,11-09-2025,Smart Buildings,Midwest,D. Singh,Campus,28354,TRUE,TRUE,P2,Propose,Lost,Pricing,14-10-2025
OPP-P2-00657,L-P2-02609,14-03-2025,Smart Buildings,South,J. Sullivan,Campus,26303,TRUE,FALSE,P2,Develop,Lost,Budget Cut,16-03-2025
OPP-P2-00658,L-P2-02610,31-08-2025,Smart Mobility (EV/Parking),South,S. Patel,Mixed-Use Development,14658,FALSE,FALSE,P2,Develop,Lost,Budget Cut,02-09-2025
OPP-P2-00659,L-P2-02614,12-06-2025,Video Analytics,Midwest,K. Romano,Campus,40179,TRUE,FALSE,P2,Qualify,Lost,Pricing,13-06-2025
OPP-P2-00660,L-P2-02616,21-08-2025,Video Analytics,Midwest,D. Singh,Municipality,22040,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,22-08-2025
OPP-P2-00661,L-P2-02617,10-07-2025,Smart Lighting,Midwest,D. Singh,Mixed-Use Development,24558,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,11-07-2025
OPP-P2-00662,L-P2-02626,23-03-2025,Smart Mobility (EV/Parking),West,L. Fitzgerald,Mixed-Use Development,47115,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,24-03-2025
OPP-P2-00663,L-P2-02627,22-09-2025,Smart Buildings,Midwest,S. Patel,Enterprise Business,17039,TRUE,TRUE,P2,Close,Lost,Competitor Presence,13-10-2025
OPP-P2-00664,L-P2-02634,02-07-2025,Digital Signage,West,K. Romano,Multifamily Property,8000,FALSE,FALSE,P2,Develop,Lost,Budget Cut,04-07-2025
OPP-P2-00665,L-P2-02643,06-04-2025,Smart Lighting,South,K. Romano,Mixed-Use Development,17957,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,07-04-2025
OPP-P2-00666,L-P2-02644,29-01-2025,Video Analytics,Midwest,J. Sullivan,Municipality,18514,FALSE,FALSE,P2,Develop,Lost,Budget Cut,31-01-2025
OPP-P2-00667,L-P2-02653,17-02-2025,Smart Buildings,Midwest,T. Chen,Mixed-Use Development,39207,FALSE,FALSE,P2,Develop,Lost,Budget Cut,19-02-2025
OPP-P2-00668,L-P2-02656,02-05-2025,Smart Buildings,Northeast,S. Patel,Campus,16511,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,03-05-2025
OPP-P2-00669,L-P2-02658,24-07-2025,Smart Lighting,West,K. Romano,Multifamily Property,13827,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,25-07-2025
OPP-P2-00670,L-P2-02666,11-07-2025,Digital Signage,South,S. Patel,Enterprise Business,37222,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,12-07-2025
OPP-P2-00671,L-P2-02667,17-08-2025,Smart Buildings,West,S. Patel,Mixed-Use Development,8000,FALSE,FALSE,P2,Propose,Lost,Lost Contact,02-10-2025
OPP-P2-00672,L-P2-02669,03-08-2025,Smart Lighting,West,T. Chen,Municipality,30600,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,15-09-2025
OPP-P2-00673,L-P2-02672,01-02-2025,Smart Buildings,Northeast,S. Patel,Multifamily Property,50633,FALSE,FALSE,P2,Close,Lost,Timeline Mismatch,15-02-2025
OPP-P2-00674,L-P2-02677,24-01-2025,Video Analytics,Midwest,K. Romano,Campus,14344,FALSE,FALSE,P2,Close,Won,Won,02-02-2025
OPP-P2-00675,L-P2-02690,07-01-2025,Smart Mobility (EV/Parking),West,T. Chen,Mixed-Use Development,49314,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,08-01-2025
OPP-P2-00676,L-P2-02694,15-07-2025,Smart Mobility (EV/Parking),South,M. Okafor,Mixed-Use Development,36118,FALSE,FALSE,P2,Qualify,Lost,Pricing,16-07-2025
OPP-P2-00677,L-P2-02703,16-06-2025,Digital Signage,South,R. Alvarez,Municipality,25510,TRUE,FALSE,P2,Propose,Lost,Timeline Mismatch,19-07-2025
OPP-P2-00678,L-P2-02707,24-02-2025,Smart Mobility (EV/Parking),Midwest,M. Okafor,Enterprise Business,26616,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,18-03-2025
OPP-P2-00679,L-P2-02710,31-07-2025,Smart Mobility (EV/Parking),Northeast,M. Okafor,Municipality,63474,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,02-08-2025
OPP-P2-00680,L-P2-02713,07-08-2025,Smart Lighting,West,K. Romano,Multifamily Property,27794,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,08-08-2025
OPP-P2-00681,L-P2-02716,06-04-2025,Smart Lighting,Northeast,D. Singh,Campus,31893,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,29-04-2025
OPP-P2-00682,L-P2-02722,10-02-2025,Smart Mobility (EV/Parking),Northeast,R. Alvarez,Campus,8648,TRUE,FALSE,P2,Develop,Lost,Budget Cut,12-02-2025
OPP-P2-00683,L-P2-02724,05-05-2025,Video Analytics,South,M. Okafor,Campus,43600,TRUE,TRUE,P2,Propose,Lost,Timeline Mismatch,20-06-2025
OPP-P2-00684,L-P2-02726,26-02-2025,Digital Signage,Northeast,K. Romano,Multifamily Property,43409,TRUE,FALSE,P2,Develop,Lost,Product Fit,20-04-2025
OPP-P2-00685,L-P2-02730,03-06-2025,Smart Buildings,Northeast,T. Chen,Campus,23901,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,20-07-2025
OPP-P2-00686,L-P2-02731,04-09-2025,Smart Buildings,West,J. Sullivan,Mixed-Use Development,101597,FALSE,FALSE,P2,Close,Lost,Product Fit,14-09-2025
OPP-P2-00687,L-P2-02735,28-09-2025,Video Analytics,Midwest,L. Fitzgerald,Mixed-Use Development,21113,TRUE,FALSE,P2,Develop,Lost,Pricing,30-09-2025
OPP-P2-00688,L-P2-02743,31-01-2025,Smart Mobility (EV/Parking),West,S. Patel,Municipality,47943,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,01-02-2025
OPP-P2-00689,L-P2-02744,17-09-2025,Video Analytics,West,L. Fitzgerald,Mixed-Use Development,51819,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,18-09-2025
OPP-P2-00690,L-P2-02753,19-09-2025,Smart Buildings,Midwest,D. Singh,Mixed-Use Development,28648,TRUE,FALSE,P2,Develop,Lost,Budget Cut,21-09-2025
OPP-P2-00691,L-P2-02758,10-03-2025,Smart Lighting,South,L. Fitzgerald,Enterprise Business,31240,TRUE,TRUE,P2,Close,Won,Won,29-03-2025
OPP-P2-00692,L-P2-02761,18-07-2025,Smart Mobility (EV/Parking),West,L. Fitzgerald,Campus,57245,TRUE,TRUE,P2,Propose,Lost,Budget Cut,06-08-2025
OPP-P2-00693,L-P2-02762,05-03-2025,Digital Signage,Northeast,M. Okafor,Multifamily Property,19066,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,06-03-2025
OPP-P2-00694,L-P2-02765,04-05-2025,Smart Mobility (EV/Parking),Northeast,J. Sullivan,Multifamily Property,24665,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,03-06-2025
OPP-P2-00695,L-P2-02774,12-07-2025,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Mixed-Use Development,35471,FALSE,FALSE,P2,Develop,Lost,Pricing,14-07-2025
OPP-P2-00696,L-P2-02778,22-08-2025,Smart Mobility (EV/Parking),Midwest,L. Fitzgerald,Mixed-Use Development,38951,FALSE,FALSE,P2,Propose,Lost,Pricing,04-09-2025
OPP-P2-00697,L-P2-02781,24-01-2025,Digital Signage,South,S. Patel,Enterprise Business,19286,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,24-02-2025
OPP-P2-00698,L-P2-02788,09-09-2025,Video Analytics,Midwest,D. Singh,Enterprise Business,63852,TRUE,TRUE,P2,Close,Lost,Pricing,01-10-2025
OPP-P2-00699,L-P2-02790,10-02-2025,Smart Mobility (EV/Parking),Midwest,J. Sullivan,Enterprise Business,12808,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,11-02-2025
OPP-P2-00700,L-P2-02794,26-08-2025,Smart Buildings,Northeast,R. Alvarez,Enterprise Business,69232,TRUE,FALSE,P2,Propose,Lost,Pricing,18-09-2025
OPP-P2-00701,L-P2-02797,09-06-2025,Video Analytics,South,J. Sullivan,Multifamily Property,27324,TRUE,FALSE,P2,Develop,Lost,Lost Contact,11-06-2025
OPP-P2-00702,L-P2-02798,15-06-2025,Digital Signage,South,K. Romano,Municipality,8000,FALSE,FALSE,P2,Propose,Lost,Pricing,01-07-2025
OPP-P2-00703,L-P2-02800,28-09-2025,Smart Buildings,Northeast,S. Patel,Municipality,30079,TRUE,FALSE,P2,Develop,Lost,Lost Contact,30-09-2025
OPP-P2-00704,L-P2-02803,26-09-2025,Video Analytics,Northeast,T. Chen,Campus,24441,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,27-09-2025
OPP-P2-00705,L-P2-02808,01-03-2025,Digital Signage,Midwest,M. Okafor,Campus,106875,TRUE,FALSE,P2,Qualify,Lost,Product Fit,02-03-2025
OPP-P2-00706,L-P2-02813,02-04-2025,Digital Signage,Northeast,J. Sullivan,Campus,56855,TRUE,FALSE,P2,Qualify,Lost,Product Fit,03-04-2025
OPP-P2-00707,L-P2-02814,12-05-2025,Video Analytics,Midwest,S. Patel,Multifamily Property,23022,FALSE,FALSE,P2,Propose,Lost,Lost Contact,29-06-2025
OPP-P2-00708,L-P2-02819,17-03-2025,Smart Lighting,South,M. Okafor,Mixed-Use Development,47641,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,18-03-2025
OPP-P2-00709,L-P2-02822,30-06-2025,Smart Buildings,South,R. Alvarez,Enterprise Business,53883,TRUE,TRUE,P2,Close,Lost,Pricing,20-07-2025
OPP-P2-00710,L-P2-02825,21-07-2025,Digital Signage,South,L. Fitzgerald,Mixed-Use Development,36029,TRUE,TRUE,P2,Propose,Lost,Pricing,20-08-2025
OPP-P2-00711,L-P2-02827,10-03-2025,Digital Signage,Midwest,K. Romano,Campus,15517,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,11-03-2025
OPP-P2-00712,L-P2-02835,29-05-2025,Digital Signage,Midwest,L. Fitzgerald,Multifamily Property,76012,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,30-05-2025
OPP-P2-00713,L-P2-02844,23-04-2025,Video Analytics,West,M. Okafor,Campus,68280,FALSE,FALSE,P2,Develop,Lost,Budget Cut,25-04-2025
OPP-P2-00714,L-P2-02851,26-03-2025,Digital Signage,Northeast,S. Patel,Multifamily Property,94312,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,18-04-2025
OPP-P2-00715,L-P2-02852,14-02-2025,Smart Lighting,West,K. Romano,Municipality,52617,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,13-03-2025
OPP-P2-00716,L-P2-02856,04-03-2025,Smart Buildings,Midwest,S. Patel,Campus,22798,TRUE,TRUE,P2,Close,Lost,Pricing,13-03-2025
OPP-P2-00717,L-P2-02866,30-01-2025,Smart Buildings,West,L. Fitzgerald,Campus,28182,FALSE,FALSE,P2,Develop,Lost,Lost Contact,01-02-2025
OPP-P2-00718,L-P2-02868,16-04-2025,Smart Lighting,Midwest,J. Sullivan,Municipality,26976,TRUE,FALSE,P2,Qualify,Lost,Product Fit,17-04-2025
OPP-P2-00719,L-P2-02872,10-08-2025,Smart Mobility (EV/Parking),South,K. Romano,Campus,31329,FALSE,FALSE,P2,Propose,Lost,Lost Contact,21-09-2025
OPP-P2-00720,L-P2-02882,25-08-2025,Digital Signage,Northeast,K. Romano,Municipality,49680,TRUE,TRUE,P2,Close,Won,Won,14-09-2025
OPP-P2-00721,L-P2-02890,05-04-2025,Digital Signage,South,D. Singh,Campus,32398,TRUE,FALSE,P2,Qualify,Lost,Pricing,06-04-2025
OPP-P2-00722,L-P2-02895,31-03-2025,Smart Mobility (EV/Parking),Midwest,K. Romano,Enterprise Business,40153,TRUE,FALSE,P2,Qualify,Lost,Product Fit,01-04-2025
OPP-P2-00723,L-P2-02896,15-09-2025,Smart Buildings,South,T. Chen,Mixed-Use Development,10727,TRUE,FALSE,P2,Develop,Lost,Lost Contact,17-09-2025
OPP-P2-00724,L-P2-02902,13-05-2025,Smart Mobility (EV/Parking),West,K. Romano,Multifamily Property,17440,FALSE,FALSE,P2,Propose,Lost,Budget Cut,01-09-2026
OPP-P2-00725,L-P2-02907,20-05-2025,Smart Mobility (EV/Parking),Northeast,D. Singh,Enterprise Business,40666,TRUE,TRUE,P2,Close,Lost,Pricing,02-06-2025
OPP-P2-00726,L-P2-02910,20-05-2025,Smart Mobility (EV/Parking),West,L. Fitzgerald,Enterprise Business,8454,TRUE,FALSE,P2,Propose,Lost,Pricing,09-06-2025
OPP-P2-00727,L-P2-02911,31-01-2025,Smart Lighting,West,L. Fitzgerald,Municipality,47628,FALSE,FALSE,P2,Propose,Lost,Budget Cut,07-03-2025
OPP-P2-00728,L-P2-02919,05-05-2025,Smart Lighting,West,D. Singh,Municipality,21383,FALSE,FALSE,P2,Develop,Lost,Timeline Mismatch,14-04-2030
OPP-P2-00729,L-P2-02922,09-08-2025,Digital Signage,Northeast,L. Fitzgerald,Campus,30334,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,10-08-2025
OPP-P2-00730,L-P2-02937,25-05-2025,Digital Signage,Midwest,S. Patel,Multifamily Property,54601,TRUE,TRUE,P2,Close,Won,Won,05-06-2025
OPP-P2-00731,L-P2-02950,29-05-2025,Smart Buildings,Midwest,L. Fitzgerald,Mixed-Use Development,32095,FALSE,FALSE,P2,Propose,Lost,Product Fit,09-07-2025
