opportunity_id,stage,entry_date,exit_date,days_in_stage,period
OPP-P2-00629,Qualify,17-02-2025,23-02-2025,6,P2
OPP-P2-00629,Develop,23-02-2025,24-02-2025,1,P2
OPP-P2-00629,Propose,24-02-2025,14-04-2025,49,P2
OPP-P2-00630,Qualify,10-09-2025,11-09-2025,1,P2
OPP-P2-00630,Develop,11-09-2025,12-09-2025,1,P2
OPP-P2-00630,Propose,12-09-2025,11-10-2025,29,P2
OPP-P2-00631,Qualify,07-04-2025,08-04-2025,1,P2
OPP-P2-00631,Develop,08-04-2025,09-04-2025,1,P2
OPP-P2-00632,Qualify,20-09-2025,21-09-2025,1,P2
OPP-P2-00633,Qualify,21-03-2025,22-03-2025,1,P2
OPP-P2-00633,Develop,22-03-2025,23-03-2025,1,P2
OPP-P2-00633,Propose,23-03-2025,01-04-2025,9,P2
OPP-P2-00633,Close,01-04-2025,02-04-2025,1,P2
OPP-P2-00634,Qualify,05-04-2025,06-04-2025,1,P2
OPP-P2-00634,Develop,06-04-2025,07-04-2025,1,P2
OPP-P2-00634,Propose,07-04-2025,28-04-2025,21,P2
OPP-P2-00634,Close,28-04-2025,29-04-2025,1,P2
OPP-P2-00635,Qualify,09-09-2025,10-09-2025,1,P2
OPP-P2-00636,Qualify,02-07-2025,03-07-2025,1,P2
OPP-P2-00636,Develop,03-07-2025,04-07-2025,1,P2
OPP-P2-00636,Propose,04-07-2025,25-08-2025,52,P2
OPP-P2-00637,Qualify,01-10-2025,02-10-2025,1,P2
OPP-P2-00637,Develop,02-10-2025,03-10-2025,1,P2
OPP-P2-00637,Propose,03-10-2025,25-10-2025,22,P2
OPP-P2-00638,Qualify,28-05-2025,29-05-2025,1,P2
OPP-P2-00639,Qualify,16-04-2025,17-04-2025,1,P2
OPP-P2-00639,Develop,17-04-2025,18-04-2025,1,P2
OPP-P2-00639,Propose,18-04-2025,10-05-2025,22,P2
OPP-P2-00640,Qualify,13-07-2025,14-07-2025,1,P2
OPP-P2-00640,Develop,14-07-2025,15-07-2025,1,P2
OPP-P2-00641,Qualify,05-09-2025,06-09-2025,1,P2
OPP-P2-00641,Develop,06-09-2025,07-09-2025,1,P2
OPP-P2-00641,Propose,07-09-2025,12-10-2025,35,P2
OPP-P2-00642,Qualify,10-03-2025,11-03-2025,1,P2
OPP-P2-00643,Qualify,26-02-2025,27-02-2025,1,P2
OPP-P2-00643,Develop,27-02-2025,28-02-2025,1,P2
OPP-P2-00644,Qualify,08-01-2025,09-01-2025,1,P2
OPP-P2-00645,Qualify,04-04-2025,05-04-2025,1,P2
OPP-P2-00645,Develop,05-04-2025,06-04-2025,1,P2
OPP-P2-00646,Qualify,05-05-2025,06-05-2025,1,P2
OPP-P2-00646,Develop,06-05-2025,07-05-2025,1,P2
OPP-P2-00646,Propose,07-05-2025,31-05-2025,24,P2
OPP-P2-00647,Qualify,28-09-2025,29-09-2025,1,P2
OPP-P2-00647,Develop,29-09-2025,30-09-2025,1,P2
OPP-P2-00647,Propose,30-09-2025,14-10-2025,14,P2
OPP-P2-00648,Qualify,26-03-2025,27-03-2025,1,P2
OPP-P2-00649,Qualify,25-05-2025,26-05-2025,1,P2
OPP-P2-00649,Develop,26-05-2025,27-05-2025,1,P2
OPP-P2-00649,Propose,27-05-2025,06-06-2025,10,P2
OPP-P2-00649,Close,06-06-2025,07-06-2025,1,P2
OPP-P2-00650,Qualify,24-08-2025,25-08-2025,1,P2
OPP-P2-00650,Develop,25-08-2025,26-08-2025,1,P2
OPP-P2-00651,Qualify,25-05-2025,26-05-2025,1,P2
OPP-P2-00651,Develop,26-05-2025,27-05-2025,1,P2
OPP-P2-00652,Qualify,19-09-2025,20-09-2025,1,P2
OPP-P2-00652,Develop,20-09-2025,21-09-2025,1,P2
OPP-P2-00652,Propose,21-09-2025,05-10-2025,14,P2
OPP-P2-00652,Close,05-10-2025,06-10-2025,1,P2
OPP-P2-00653,Qualify,22-09-2025,23-09-2025,1,P2
OPP-P2-00653,Develop,23-09-2025,24-09-2025,1,P2
OPP-P2-00654,Qualify,27-08-2025,28-08-2025,1,P2
OPP-P2-00654,Develop,28-08-2025,29-08-2025,1,P2
OPP-P2-00654,Propose,29-08-2025,23-09-2025,25,P2
OPP-P2-00655,Qualify,21-08-2025,22-08-2025,1,P2
OPP-P2-00655,Develop,22-08-2025,23-08-2025,1,P2
OPP-P2-00655,Propose,23-08-2025,31-08-2025,8,P2
OPP-P2-00655,Close,31-08-2025,01-09-2025,1,P2
OPP-P2-00656,Qualify,11-09-2025,12-09-2025,1,P2
OPP-P2-00656,Develop,12-09-2025,13-09-2025,1,P2
OPP-P2-00656,Propose,13-09-2025,14-10-2025,31,P2
OPP-P2-00657,Qualify,14-03-2025,15-03-2025,1,P2
OPP-P2-00657,Develop,15-03-2025,16-03-2025,1,P2
OPP-P2-00658,Qualify,31-08-2025,01-09-2025,1,P2
OPP-P2-00658,Develop,01-09-2025,02-09-2025,1,P2
OPP-P2-00659,Qualify,12-06-2025,13-06-2025,1,P2
OPP-P2-00660,Qualify,21-08-2025,22-08-2025,1,P2
OPP-P2-00661,Qualify,10-07-2025,11-07-2025,1,P2
OPP-P2-00662,Qualify,23-03-2025,24-03-2025,1,P2
OPP-P2-00663,Qualify,22-09-2025,23-09-2025,1,P2
OPP-P2-00663,Develop,23-09-2025,24-09-2025,1,P2
OPP-P2-00663,Propose,24-09-2025,12-10-2025,18,P2
OPP-P2-00663,Close,12-10-2025,13-10-2025,1,P2
OPP-P2-00664,Qualify,02-07-2025,03-07-2025,1,P2
OPP-P2-00664,Develop,03-07-2025,04-07-2025,1,P2
OPP-P2-00665,Qualify,06-04-2025,07-04-2025,1,P2
OPP-P2-00666,Qualify,29-01-2025,30-01-2025,1,P2
OPP-P2-00666,Develop,30-01-2025,31-01-2025,1,P2
OPP-P2-00667,Qualify,17-02-2025,18-02-2025,1,P2
OPP-P2-00667,Develop,18-02-2025,19-02-2025,1,P2
OPP-P2-00668,Qualify,02-05-2025,03-05-2025,1,P2
OPP-P2-00669,Qualify,24-07-2025,25-07-2025,1,P2
OPP-P2-00670,Qualify,11-07-2025,12-07-2025,1,P2
OPP-P2-00671,Qualify,17-08-2025,18-08-2025,1,P2
OPP-P2-00671,Develop,18-08-2025,19-08-2025,1,P2
OPP-P2-00671,Propose,19-08-2025,02-10-2025,44,P2
OPP-P2-00672,Qualify,03-08-2025,04-08-2025,1,P2
OPP-P2-00672,Develop,04-08-2025,05-08-2025,1,P2
OPP-P2-00672,Propose,05-08-2025,15-09-2025,41,P2
OPP-P2-00673,Qualify,01-02-2025,02-02-2025,1,P2
OPP-P2-00673,Develop,02-02-2025,03-02-2025,1,P2
OPP-P2-00673,Propose,03-02-2025,14-02-2025,11,P2
OPP-P2-00673,Close,14-02-2025,15-02-2025,1,P2
OPP-P2-00674,Qualify,24-01-2025,25-01-2025,1,P2
OPP-P2-00674,Develop,25-01-2025,26-01-2025,1,P2
OPP-P2-00674,Propose,26-01-2025,01-02-2025,6,P2
OPP-P2-00674,Close,01-02-2025,02-02-2025,1,P2
OPP-P2-00675,Qualify,07-01-2025,08-01-2025,1,P2
OPP-P2-00676,Qualify,15-07-2025,16-07-2025,1,P2
OPP-P2-00677,Qualify,16-06-2025,17-06-2025,1,P2
OPP-P2-00677,Develop,17-06-2025,18-06-2025,1,P2
OPP-P2-00677,Propose,18-06-2025,19-07-2025,31,P2
OPP-P2-00678,Qualify,24-02-2025,25-02-2025,1,P2
OPP-P2-00678,Develop,25-02-2025,26-02-2025,1,P2
OPP-P2-00678,Propose,26-02-2025,18-03-2025,20,P2
OPP-P2-00679,Qualify,31-07-2025,01-08-2025,1,P2
OPP-P2-00679,Develop,01-08-2025,02-08-2025,1,P2
OPP-P2-00680,Qualify,07-08-2025,08-08-2025,1,P2
OPP-P2-00681,Qualify,06-04-2025,07-04-2025,1,P2
OPP-P2-00681,Develop,07-04-2025,08-04-2025,1,P2
OPP-P2-00681,Propose,08-04-2025,29-04-2025,21,P2
OPP-P2-00682,Qualify,10-02-2025,11-02-2025,1,P2
OPP-P2-00682,Develop,11-02-2025,12-02-2025,1,P2
OPP-P2-00683,Qualify,05-05-2025,06-05-2025,1,P2
OPP-P2-00683,Develop,06-05-2025,07-05-2025,1,P2
OPP-P2-00683,Propose,07-05-2025,20-06-2025,44,P2
OPP-P2-00684,Qualify,26-02-2025,19-04-2025,52,P2
OPP-P2-00684,Develop,19-04-2025,20-04-2025,1,P2
OPP-P2-00685,Qualify,03-06-2025,04-06-2025,1,P2
OPP-P2-00685,Develop,04-06-2025,05-06-2025,1,P2
OPP-P2-00685,Propose,05-06-2025,20-07-2025,45,P2
OPP-P2-00686,Qualify,04-09-2025,05-09-2025,1,P2
OPP-P2-00686,Develop,05-09-2025,06-09-2025,1,P2
OPP-P2-00686,Propose,06-09-2025,13-09-2025,7,P2
OPP-P2-00686,Close,13-09-2025,14-09-2025,1,P2
OPP-P2-00687,Qualify,28-09-2025,29-09-2025,1,P2
OPP-P2-00687,Develop,29-09-2025,30-09-2025,1,P2
OPP-P2-00688,Qualify,31-01-2025,01-02-2025,1,P2
OPP-P2-00689,Qualify,17-09-2025,18-09-2025,1,P2
OPP-P2-00690,Qualify,19-09-2025,20-09-2025,1,P2
OPP-P2-00690,Develop,20-09-2025,21-09-2025,1,P2
OPP-P2-00691,Qualify,10-03-2025,11-03-2025,1,P2
OPP-P2-00691,Develop,11-03-2025,12-03-2025,1,P2
OPP-P2-00691,Propose,12-03-2025,28-03-2025,16,P2
OPP-P2-00691,Close,28-03-2025,29-03-2025,1,P2
OPP-P2-00692,Qualify,18-07-2025,19-07-2025,1,P2
OPP-P2-00692,Develop,19-07-2025,20-07-2025,1,P2
OPP-P2-00692,Propose,20-07-2025,06-08-2025,17,P2
OPP-P2-00693,Qualify,05-03-2025,06-03-2025,1,P2
OPP-P2-00694,Qualify,04-05-2025,05-05-2025,1,P2
OPP-P2-00694,Develop,05-05-2025,06-05-2025,1,P2
OPP-P2-00694,Propose,06-05-2025,03-06-2025,28,P2
OPP-P2-00695,Qualify,12-07-2025,13-07-2025,1,P2
OPP-P2-00695,Develop,13-07-2025,14-07-2025,1,P2
OPP-P2-00696,Qualify,22-08-2025,23-08-2025,1,P2
OPP-P2-00696,Develop,23-08-2025,24-08-2025,1,P2
OPP-P2-00696,Propose,24-08-2025,04-09-2025,11,P2
OPP-P2-00697,Qualify,24-01-2025,25-01-2025,1,P2
OPP-P2-00697,Develop,25-01-2025,26-01-2025,1,P2
OPP-P2-00697,Propose,26-01-2025,24-02-2025,29,P2
OPP-P2-00698,Qualify,09-09-2025,10-09-2025,1,P2
OPP-P2-00698,Develop,10-09-2025,11-09-2025,1,P2
OPP-P2-00698,Propose,11-09-2025,30-09-2025,19,P2
OPP-P2-00698,Close,30-09-2025,01-10-2025,1,P2
OPP-P2-00699,Qualify,10-02-2025,11-02-2025,1,P2
OPP-P2-00700,Qualify,26-08-2025,27-08-2025,1,P2
OPP-P2-00700,Develop,27-08-2025,28-08-2025,1,P2
OPP-P2-00700,Propose,28-08-2025,18-09-2025,21,P2
OPP-P2-00701,Qualify,09-06-2025,10-06-2025,1,P2
OPP-P2-00701,Develop,10-06-2025,11-06-2025,1,P2
OPP-P2-00702,Qualify,15-06-2025,16-06-2025,1,P2
OPP-P2-00702,Develop,16-06-2025,17-06-2025,1,P2
OPP-P2-00702,Propose,17-06-2025,01-07-2025,14,P2
OPP-P2-00703,Qualify,28-09-2025,29-09-2025,1,P2
OPP-P2-00703,Develop,29-09-2025,30-09-2025,1,P2
OPP-P2-00704,Qualify,26-09-2025,27-09-2025,1,P2
OPP-P2-00705,Qualify,01-03-2025,02-03-2025,1,P2
OPP-P2-00706,Qualify,02-04-2025,03-04-2025,1,P2
OPP-P2-00707,Qualify,12-05-2025,13-05-2025,1,P2
OPP-P2-00707,Develop,13-05-2025,14-05-2025,1,P2
OPP-P2-00707,Propose,14-05-2025,29-06-2025,46,P2
OPP-P2-00708,Qualify,17-03-2025,18-03-2025,1,P2
OPP-P2-00709,Qualify,30-06-2025,01-07-2025,1,P2
OPP-P2-00709,Develop,01-07-2025,02-07-2025,1,P2
OPP-P2-00709,Propose,02-07-2025,19-07-2025,17,P2
OPP-P2-00709,Close,19-07-2025,20-07-2025,1,P2
OPP-P2-00710,Qualify,21-07-2025,22-07-2025,1,P2
OPP-P2-00710,Develop,22-07-2025,23-07-2025,1,P2
OPP-P2-00710,Propose,23-07-2025,20-08-2025,28,P2
OPP-P2-00711,Qualify,10-03-2025,11-03-2025,1,P2
OPP-P2-00712,Qualify,29-05-2025,30-05-2025,1,P2
OPP-P2-00713,Qualify,23-04-2025,24-04-2025,1,P2
OPP-P2-00713,Develop,24-04-2025,25-04-2025,1,P2
OPP-P2-00714,Qualify,26-03-2025,27-03-2025,1,P2
OPP-P2-00714,Develop,27-03-2025,28-03-2025,1,P2
OPP-P2-00714,Propose,28-03-2025,18-04-2025,21,P2
OPP-P2-00715,Qualify,14-02-2025,15-02-2025,1,P2
OPP-P2-00715,Develop,15-02-2025,16-02-2025,1,P2
OPP-P2-00715,Propose,16-02-2025,13-03-2025,25,P2
OPP-P2-00716,Qualify,04-03-2025,05-03-2025,1,P2
OPP-P2-00716,Develop,05-03-2025,06-03-2025,1,P2
OPP-P2-00716,Propose,06-03-2025,12-03-2025,6,P2
OPP-P2-00716,Close,12-03-2025,13-03-2025,1,P2
OPP-P2-00717,Qualify,30-01-2025,31-01-2025,1,P2
OPP-P2-00717,Develop,31-01-2025,01-02-2025,1,P2
OPP-P2-00718,Qualify,16-04-2025,17-04-2025,1,P2
OPP-P2-00719,Qualify,10-08-2025,18-08-2025,8,P2
OPP-P2-00719,Develop,18-08-2025,19-08-2025,1,P2
OPP-P2-00719,Propose,19-08-2025,21-09-2025,33,P2
OPP-P2-00720,Qualify,25-08-2025,26-08-2025,1,P2
OPP-P2-00720,Develop,26-08-2025,27-08-2025,1,P2
OPP-P2-00720,Propose,27-08-2025,13-09-2025,17,P2
OPP-P2-00720,Close,13-09-2025,14-09-2025,1,P2
OPP-P2-00721,Qualify,05-04-2025,06-04-2025,1,P2
OPP-P2-00722,Qualify,31-03-2025,01-04-2025,1,P2
OPP-P2-00723,Qualify,15-09-2025,16-09-2025,1,P2
OPP-P2-00723,Develop,16-09-2025,17-09-2025,1,P2
OPP-P2-00724,Qualify,13-05-2025,14-08-2026,458,P2
OPP-P2-00724,Develop,14-08-2026,15-08-2026,1,P2
OPP-P2-00724,Propose,15-08-2026,01-09-2026,17,P2
OPP-P2-00725,Qualify,20-05-2025,21-05-2025,1,P2
OPP-P2-00725,Develop,21-05-2025,22-05-2025,1,P2
OPP-P2-00725,Propose,22-05-2025,01-06-2025,10,P2
OPP-P2-00725,Close,01-06-2025,02-06-2025,1,P2
OPP-P2-00726,Qualify,20-05-2025,21-05-2025,1,P2
OPP-P2-00726,Develop,21-05-2025,22-05-2025,1,P2
OPP-P2-00726,Propose,22-05-2025,09-06-2025,18,P2
OPP-P2-00727,Qualify,31-01-2025,01-02-2025,1,P2
OPP-P2-00727,Develop,01-02-2025,02-02-2025,1,P2
OPP-P2-00727,Propose,02-02-2025,07-03-2025,33,P2
OPP-P2-00728,Qualify,05-05-2025,06-05-2025,1,P2
OPP-P2-00728,Develop,06-05-2025,14-04-2030,1804,P2
OPP-P2-00729,Qualify,09-08-2025,10-08-2025,1,P2
OPP-P2-00730,Qualify,25-05-2025,26-05-2025,1,P2
OPP-P2-00730,Develop,26-05-2025,27-05-2025,1,P2
OPP-P2-00730,Propose,27-05-2025,04-06-2025,8,P2
OPP-P2-00730,Close,04-06-2025,05-06-2025,1,P2
OPP-P2-00731,Qualify,29-05-2025,30-05-2025,1,P2
OPP-P2-00731,Develop,30-05-2025,31-05-2025,1,P2
OPP-P2-00731,Propose,31-05-2025,09-07-2025,39,P2
OPP-P2-00732,Qualify,05-07-2025,06-07-2025,1,P2
OPP-P2-00732,Develop,06-07-2025,07-07-2025,1,P2
OPP-P2-00732,Propose,07-07-2025,16-07-2025,9,P2
OPP-P2-00732,Close,16-07-2025,17-07-2025,1,P2
OPP-P2-00733,Qualify,24-01-2025,25-01-2025,1,P2
OPP-P2-00734,Qualify,15-09-2025,16-09-2025,1,P2
OPP-P2-00734,Develop,16-09-2025,17-09-2025,1,P2
OPP-P2-00735,Qualify,26-07-2025,27-07-2025,1,P2
OPP-P2-00735,Develop,27-07-2025,28-07-2025,1,P2
OPP-P2-00736,Qualify,28-05-2025,29-05-2025,1,P2
OPP-P2-00736,Develop,29-05-2025,30-05-2025,1,P2
OPP-P2-00736,Propose,30-05-2025,16-07-2025,47,P2
OPP-P2-00737,Qualify,27-06-2025,28-06-2025,1,P2
OPP-P2-00738,Qualify,26-01-2025,27-01-2025,1,P2
OPP-P2-00739,Qualify,25-03-2025,26-03-2025,1,P2
OPP-P2-00740,Qualify,26-02-2025,27-02-2025,1,P2
OPP-P2-00740,Develop,27-02-2025,28-02-2025,1,P2
OPP-P2-00740,Propose,28-02-2025,19-03-2025,19,P2
OPP-P2-00741,Qualify,24-02-2025,25-02-2025,1,P2
OPP-P2-00741,Develop,25-02-2025,26-02-2025,1,P2
OPP-P2-00741,Propose,26-02-2025,13-03-2025,15,P2
OPP-P2-00742,Qualify,07-07-2025,08-07-2025,1,P2
OPP-P2-00742,Develop,08-07-2025,09-07-2025,1,P2
OPP-P2-00743,Qualify,09-09-2025,10-09-2025,1,P2
OPP-P2-00743,Develop,10-09-2025,11-09-2025,1,P2
OPP-P2-00744,Qualify,04-04-2025,05-04-2025,1,P2
OPP-P2-00745,Qualify,20-03-2025,11-07-2026,478,P2
OPP-P2-00745,Develop,11-07-2026,12-07-2026,1,P2
OPP-P2-00746,Qualify,05-07-2025,06-07-2025,1,P2
OPP-P2-00746,Develop,06-07-2025,07-07-2025,1,P2
OPP-P2-00746,Propose,07-07-2025,31-07-2025,24,P2
OPP-P2-00747,Qualify,05-08-2025,06-08-2025,1,P2
OPP-P2-00747,Develop,06-08-2025,07-08-2025,1,P2
OPP-P2-00747,Propose,07-08-2025,02-09-2025,26,P2
OPP-P2-00748,Qualify,20-07-2025,21-07-2025,1,P2
OPP-P2-00749,Qualify,30-07-2025,31-07-2025,1,P2
OPP-P2-00749,Develop,31-07-2025,01-08-2025,1,P2
OPP-P2-00749,Propose,01-08-2025,07-09-2025,37,P2
OPP-P2-00750,Qualify,19-06-2025,20-06-2025,1,P2
OPP-P2-00751,Qualify,20-06-2025,21-06-2025,1,P2
OPP-P2-00751,Develop,21-06-2025,22-06-2025,1,P2
OPP-P2-00751,Propose,22-06-2025,12-07-2025,20,P2
OPP-P2-00752,Qualify,26-05-2025,27-05-2025,1,P2
OPP-P2-00753,Qualify,30-05-2025,31-05-2025,1,P2
OPP-P2-00754,Qualify,01-06-2025,02-06-2025,1,P2
OPP-P2-00754,Develop,02-06-2025,03-06-2025,1,P2
OPP-P2-00754,Propose,03-06-2025,17-06-2025,14,P2
OPP-P2-00755,Qualify,30-01-2025,31-01-2025,1,P2
OPP-P2-00756,Qualify,21-07-2025,22-07-2025,1,P2
OPP-P2-00757,Qualify,24-03-2025,25-03-2025,1,P2
OPP-P2-00757,Develop,25-03-2025,26-03-2025,1,P2
OPP-P2-00757,Propose,26-03-2025,14-04-2025,19,P2
OPP-P2-00758,Qualify,22-05-2025,23-05-2025,1,P2
OPP-P2-00759,Qualify,16-02-2025,17-02-2025,1,P2
OPP-P2-00760,Qualify,14-06-2025,15-06-2025,1,P2
OPP-P2-00760,Develop,15-06-2025,16-06-2025,1,P2
OPP-P2-00761,Qualify,08-02-2025,09-02-2025,1,P2
OPP-P2-00762,Qualify,20-06-2025,21-06-2025,1,P2
OPP-P2-00762,Develop,21-06-2025,22-06-2025,1,P2
OPP-P2-00762,Propose,22-06-2025,08-08-2025,47,P2
OPP-P2-00763,Qualify,31-03-2025,09-05-2025,39,P2
OPP-P2-00763,Develop,09-05-2025,10-05-2025,1,P2
OPP-P2-00763,Propose,10-05-2025,19-06-2025,40,P2
OPP-P2-00764,Qualify,20-08-2025,21-08-2025,1,P2
OPP-P2-00764,Develop,21-08-2025,22-08-2025,1,P2
OPP-P2-00765,Qualify,29-06-2025,30-06-2025,1,P2
OPP-P2-00765,Develop,30-06-2025,01-07-2025,1,P2
OPP-P2-00765,Propose,01-07-2025,08-07-2025,7,P2
OPP-P2-00765,Close,08-07-2025,09-07-2025,1,P2
OPP-P2-00766,Qualify,03-02-2025,04-02-2025,1,P2
OPP-P2-00766,Develop,04-02-2025,05-02-2025,1,P2
OPP-P2-00766,Propose,05-02-2025,25-02-2025,20,P2
OPP-P2-00766,Close,25-02-2025,26-02-2025,1,P2
OPP-P2-00767,Qualify,03-05-2025,04-05-2025,1,P2
OPP-P2-00767,Develop,04-05-2025,05-05-2025,1,P2
OPP-P2-00768,Qualify,18-01-2025,19-01-2025,1,P2
OPP-P2-00768,Develop,19-01-2025,20-01-2025,1,P2
OPP-P2-00769,Qualify,27-07-2025,28-07-2025,1,P2
OPP-P2-00769,Develop,28-07-2025,29-07-2025,1,P2
OPP-P2-00769,Propose,29-07-2025,20-08-2025,22,P2
OPP-P2-00770,Qualify,02-05-2025,03-05-2025,1,P2
OPP-P2-00770,Develop,03-05-2025,04-05-2025,1,P2
OPP-P2-00770,Propose,04-05-2025,12-06-2025,39,P2
OPP-P2-00771,Qualify,22-06-2025,23-06-2025,1,P2
OPP-P2-00771,Develop,23-06-2025,24-06-2025,1,P2
OPP-P2-00771,Propose,24-06-2025,11-08-2025,48,P2
OPP-P2-00772,Qualify,07-07-2025,08-07-2025,1,P2
OPP-P2-00772,Develop,08-07-2025,09-07-2025,1,P2
OPP-P2-00772,Propose,09-07-2025,02-08-2025,24,P2
OPP-P2-00773,Qualify,02-09-2025,03-09-2025,1,P2
OPP-P2-00773,Develop,03-09-2025,04-09-2025,1,P2
OPP-P2-00774,Qualify,29-06-2025,30-06-2025,1,P2
OPP-P2-00774,Develop,30-06-2025,01-07-2025,1,P2
OPP-P2-00774,Propose,01-07-2025,08-07-2025,7,P2
OPP-P2-00774,Close,08-07-2025,09-07-2025,1,P2
OPP-P2-00775,Qualify,10-04-2025,11-04-2025,1,P2
OPP-P2-00775,Develop,11-04-2025,12-04-2025,1,P2
OPP-P2-00776,Qualify,19-01-2025,20-01-2025,1,P2
OPP-P2-00777,Qualify,26-08-2025,27-08-2025,1,P2
OPP-P2-00778,Qualify,12-07-2025,13-07-2025,1,P2
OPP-P2-00778,Develop,13-07-2025,14-07-2025,1,P2
OPP-P2-00778,Propose,14-07-2025,02-08-2025,19,P2
OPP-P2-00779,Qualify,16-01-2025,17-01-2025,1,P2
OPP-P2-00779,Develop,17-01-2025,18-01-2025,1,P2
OPP-P2-00780,Qualify,17-04-2025,18-04-2025,1,P2
OPP-P2-00780,Develop,18-04-2025,19-04-2025,1,P2
OPP-P2-00780,Propose,19-04-2025,15-05-2025,26,P2
OPP-P2-00781,Qualify,22-08-2025,23-08-2025,1,P2
OPP-P2-00781,Develop,23-08-2025,24-08-2025,1,P2
OPP-P2-00782,Qualify,27-08-2025,28-08-2025,1,P2
OPP-P2-00782,Develop,28-08-2025,29-08-2025,1,P2
OPP-P2-00782,Propose,29-08-2025,21-09-2025,23,P2
OPP-P2-00783,Qualify,29-01-2025,30-01-2025,1,P2
OPP-P2-00783,Develop,30-01-2025,31-01-2025,1,P2
OPP-P2-00783,Propose,31-01-2025,10-02-2025,10,P2
OPP-P2-00783,Close,10-02-2025,11-02-2025,1,P2
OPP-P2-00784,Qualify,04-01-2025,05-01-2025,1,P2
OPP-P2-00784,Develop,05-01-2025,06-01-2025,1,P2
OPP-P2-00785,Qualify,20-01-2025,21-01-2025,1,P2
OPP-P2-00785,Develop,21-01-2025,22-01-2025,1,P2
OPP-P2-00785,Propose,22-01-2025,08-02-2025,17,P2
OPP-P2-00786,Qualify,14-01-2025,15-01-2025,1,P2
OPP-P2-00786,Develop,15-01-2025,16-01-2025,1,P2
OPP-P2-00786,Propose,16-01-2025,05-02-2025,20,P2
OPP-P2-00787,Qualify,20-06-2025,21-06-2025,1,P2
OPP-P2-00787,Develop,21-06-2025,22-06-2025,1,P2
OPP-P2-00788,Qualify,26-08-2025,27-08-2025,1,P2
OPP-P2-00788,Develop,27-08-2025,28-08-2025,1,P2
OPP-P2-00788,Propose,28-08-2025,07-09-2025,10,P2
OPP-P2-00788,Close,07-09-2025,08-09-2025,1,P2
OPP-P2-00789,Qualify,31-08-2025,01-09-2025,1,P2
OPP-P2-00789,Develop,01-09-2025,02-09-2025,1,P2
OPP-P2-00789,Propose,02-09-2025,25-09-2025,23,P2
OPP-P2-00790,Qualify,08-09-2025,09-09-2025,1,P2
OPP-P2-00790,Develop,09-09-2025,10-09-2025,1,P2
OPP-P2-00791,Qualify,28-06-2025,29-06-2025,1,P2
OPP-P2-00792,Qualify,16-07-2025,17-07-2025,1,P2
OPP-P2-00792,Develop,17-07-2025,18-07-2025,1,P2
OPP-P2-00792,Propose,18-07-2025,17-08-2025,30,P2
OPP-P2-00793,Qualify,07-01-2025,08-01-2025,1,P2
OPP-P2-00794,Qualify,07-08-2025,08-08-2025,1,P2
OPP-P2-00795,Qualify,13-03-2025,14-03-2025,1,P2
OPP-P2-00795,Develop,14-03-2025,15-03-2025,1,P2
OPP-P2-00795,Propose,15-03-2025,04-04-2025,20,P2
OPP-P2-00795,Close,04-04-2025,05-04-2025,1,P2
OPP-P2-00796,Qualify,04-05-2025,05-05-2025,1,P2
OPP-P2-00797,Qualify,01-07-2025,02-07-2025,1,P2
OPP-P2-00797,Develop,02-07-2025,03-07-2025,1,P2
OPP-P2-00797,Propose,03-07-2025,06-08-2025,34,P2
OPP-P2-00798,Qualify,12-04-2025,13-04-2025,1,P2
OPP-P2-00798,Develop,13-04-2025,14-04-2025,1,P2
OPP-P2-00799,Qualify,29-05-2025,30-05-2025,1,P2
OPP-P2-00800,Qualify,28-03-2025,29-03-2025,1,P2
OPP-P2-00801,Qualify,20-07-2025,21-07-2025,1,P2
OPP-P2-00802,Qualify,19-04-2025,20-04-2025,1,P2
OPP-P2-00802,Develop,20-04-2025,21-04-2025,1,P2
OPP-P2-00802,Propose,21-04-2025,17-05-2025,26,P2
OPP-P2-00803,Qualify,10-08-2025,11-08-2025,1,P2
OPP-P2-00804,Qualify,27-06-2025,28-06-2025,1,P2
OPP-P2-00804,Develop,28-06-2025,29-06-2025,1,P2
OPP-P2-00805,Qualify,26-04-2025,27-04-2025,1,P2
OPP-P2-00805,Develop,27-04-2025,28-04-2025,1,P2
OPP-P2-00805,Propose,28-04-2025,26-05-2025,28,P2
OPP-P2-00806,Qualify,09-04-2025,10-04-2025,1,P2
OPP-P2-00806,Develop,10-04-2025,11-04-2025,1,P2
OPP-P2-00806,Propose,11-04-2025,05-05-2025,24,P2
OPP-P2-00807,Qualify,20-09-2025,21-09-2025,1,P2
OPP-P2-00807,Develop,21-09-2025,22-09-2025,1,P2
OPP-P2-00807,Propose,22-09-2025,16-10-2025,24,P2
OPP-P2-00808,Qualify,15-07-2025,16-07-2025,1,P2
OPP-P2-00808,Develop,16-07-2025,17-07-2025,1,P2
OPP-P2-00808,Propose,17-07-2025,01-08-2025,15,P2
OPP-P2-00808,Close,01-08-2025,02-08-2025,1,P2
OPP-P2-00809,Qualify,05-06-2025,06-06-2025,1,P2
OPP-P2-00810,Qualify,06-03-2025,07-03-2025,1,P2
OPP-P2-00811,Qualify,06-08-2025,07-08-2025,1,P2
OPP-P2-00812,Qualify,16-06-2025,17-06-2025,1,P2
OPP-P2-00813,Qualify,03-05-2025,04-05-2025,1,P2
OPP-P2-00813,Develop,04-05-2025,05-05-2025,1,P2
