index,lead_id,created_date,lead_source,product_line,region,nam_owner,client_type,deal_value_usd,period,lead_status,disqualified_reason,is_deal_value_outlier
5434,L-P2-02035,17-06-2025,Trade Show,Smart Mobility (EV/Parking),Midwest,L. Fitzgerald,Mixed-Use Development,75143,P2,Qualified,,FALSE
5435,L-P2-02036,17-02-2025,Existing Client Upsell,Video Analytics,Northeast,L. Fitzgerald,Campus,22649,P2,Disqualified,No response,FALSE
5436,L-P2-02037,14-09-2025,Existing Client Upsell,Digital Signage,West,R. Alvarez,Enterprise Business,21830,P2,Disqualified,Duplicate,FALSE
5437,L-P2-02038,06-02-2025,Outbound Sdr,Smart Buildings,Midwest,K. Romano,Enterprise Business,26423,P2,Disqualified,Duplicate,FALSE
5438,L-P2-02039,29-04-2025,Existing Client Upsell,Smart Lighting,West,S. Patel,Campus,16568,P2,Open,,FALSE
5439,L-P2-02040,17-06-2025,Inbound Web Form,Digital Signage,Northeast,T. Chen,Municipality,61850,P2,Disqualified,Wrong fit,FALSE
5440,L-P2-02041,03-06-2025,Trade Show,Smart Mobility (EV/Parking),Unknown,S. Patel,Campus,19145,P2,Qualified,,FALSE
5441,L-P2-02042,16-09-2025,Partner Referral,Video Analytics,West,T. Chen,Mixed-Use Development,21022,P2,Qualified,,FALSE
5442,L-P2-02043,15-01-2025,Partner Referral,Smart Lighting,Northeast,R. Alvarez,Campus,8000,P2,Open,,FALSE
5443,L-P2-02044,20-01-2025,Partner Referral,Smart Buildings,South,T. Chen,Municipality,25260,P2,Disqualified,No response,FALSE
5444,L-P2-02045,26-07-2025,Inbound Web Form,Video Analytics,South,T. Chen,Multifamily Property,44432,P2,Disqualified,No budget,FALSE
5445,L-P2-02046,22-01-2025,Cold Outreach,Smart Buildings,West,D. Singh,Municipality,26156,P2,Disqualified,Wrong fit,FALSE
5446,L-P2-02047,04-11-2025,Inbound Web Form,Smart Buildings,West,S. Patel,Enterprise Business,35335,P2,Open,,FALSE
5447,L-P2-02048,29-06-2025,Trade Show,Video Analytics,West,D. Singh,Enterprise Business,27010,P2,Disqualified,Wrong fit,FALSE
5448,L-P2-02049,08-01-2025,Inbound Web Form,Smart Mobility (EV/Parking),West,M. Okafor,Enterprise Business,11773,P2,Qualified,,FALSE
5449,L-P2-02050,02-08-2025,Existing Client Upsell,Smart Mobility (EV/Parking),South,T. Chen,Multifamily Property,43397,P2,Disqualified,Duplicate,FALSE
5450,L-P2-02051,16-08-2025,Outbound Sdr,Smart Lighting,South,R. Alvarez,Multifamily Property,49958,P2,Disqualified,No response,FALSE
5451,L-P2-02052,14-09-2025,Trade Show,Smart Buildings,Midwest,D. Singh,Enterprise Business,30001,P2,Disqualified,No response,FALSE
5452,L-P2-02053,24-07-2025,Trade Show,Smart Mobility (EV/Parking),West,L. Fitzgerald,Multifamily Property,8000,P2,Open,,FALSE
5453,L-P2-02054,19-07-2025,Inbound Web Form,Smart Lighting,South,J. Sullivan,Mixed-Use Development,30697,P2,Open,,FALSE
5454,L-P2-02055,13-01-2025,Partner Referral,Video Analytics,Midwest,L. Fitzgerald,Mixed-Use Development,24940,P2,Open,,FALSE
5455,L-P2-02056,20-06-2025,Outbound Sdr,Digital Signage,Northeast,R. Alvarez,Municipality,22400,P2,Open,,FALSE
5456,L-P2-02057,18-06-2025,Trade Show,Smart Lighting,Midwest,M. Okafor,Mixed-Use Development,8200,P2,Open,,FALSE
5457,L-P2-02058,02-06-2025,Partner Referral,Smart Buildings,West,Unassigned,Mixed-Use Development,12642,P2,Qualified,,FALSE
5458,L-P2-02059,01-08-2025,Partner Referral,Smart Mobility (EV/Parking),South,R. Alvarez,Enterprise Business,13773,P2,Disqualified,No budget,FALSE
5459,L-P2-02060,04-06-2025,Existing Client Upsell,Video Analytics,West,T. Chen,Campus,35330,P2,Qualified,,FALSE
5460,L-P2-02061,20-01-2025,Existing Client Upsell,Video Analytics,Midwest,K. Romano,Multifamily Property,31093,P2,Open,,FALSE
5461,L-P2-02062,03-02-2025,Cold Outreach,Smart Lighting,Northeast,K. Romano,Mixed-Use Development,35779,P2,Open,,FALSE
5462,L-P2-02063,02-01-2025,Trade Show,Video Analytics,West,M. Okafor,Municipality,28056,P2,Open,,FALSE
5463,L-P2-02064,05-01-2025,Inbound Web Form,Digital Signage,West,M. Okafor,Multifamily Property,19482,P2,Qualified,,FALSE
5464,L-P2-02065,06-08-2025,Inbound Web Form,Digital Signage,Northeast,S. Patel,Mixed-Use Development,12773,P2,Disqualified,Duplicate,FALSE
5465,L-P2-02066,23-07-2025,Outbound Sdr,Smart Buildings,Northeast,K. Romano,Enterprise Business,30508,P2,Disqualified,Wrong fit,FALSE
5466,L-P2-02067,06-07-2025,Outbound Sdr,Smart Lighting,Northeast,T. Chen,Campus,26299,P2,Disqualified,Wrong fit,FALSE
5467,L-P2-02068,30-07-2025,Outbound Sdr,Smart Mobility (EV/Parking),Midwest,S. Patel,Municipality,25537,P2,Open,,FALSE
5468,L-P2-02069,18-09-2025,Partner Referral,Smart Lighting,Midwest,T. Chen,Mixed-Use Development,12974,P2,Qualified,,FALSE
5469,L-P2-02070,22-06-2025,Cold Outreach,Smart Mobility (EV/Parking),South,M. Okafor,Enterprise Business,92831,P2,Qualified,,TRUE
5470,L-P2-02071,25-08-2025,Inbound Web Form,Digital Signage,Midwest,D. Singh,Campus,11181,P2,Open,,FALSE
5471,L-P2-02072,21-02-2025,Outbound Sdr,Smart Buildings,West,K. Romano,Campus,21546,P2,Qualified,,FALSE
5472,L-P2-02073,28-06-2025,Trade Show,Smart Buildings,Midwest,L. Fitzgerald,Campus,20404,P2,Qualified,,FALSE
5473,L-P2-02074,24-02-2025,Inbound Web Form,Smart Lighting,Midwest,S. Patel,Enterprise Business,24974,P2,Open,,FALSE
5474,L-P2-02075,03-11-2025,Trade Show,Smart Mobility (EV/Parking),Northeast,J. Sullivan,Campus,27708,P2,Open,,FALSE
5475,L-P2-02076,27-04-2025,Trade Show,Smart Buildings,South,M. Okafor,Mixed-Use Development,18523,P2,Open,,FALSE
5476,L-P2-02077,15-08-2025,Partner Referral,Smart Buildings,West,T. Chen,Enterprise Business,8000,P2,Open,,FALSE
5477,L-P2-02078,25-06-2025,Inbound Web Form,Smart Lighting,Northeast,K. Romano,Mixed-Use Development,28894,P2,Disqualified,Wrong fit,FALSE
5478,L-P2-02079,14-08-2025,Trade Show,Smart Lighting,South,D. Singh,Multifamily Property,25397,P2,Open,,FALSE
5479,L-P2-02080,09-04-2025,Outbound Sdr,Digital Signage,Northeast,T. Chen,Multifamily Property,27125,P2,Open,,FALSE
5480,L-P2-02081,24-02-2025,Partner Referral,Video Analytics,West,J. Sullivan,Campus,79344,P2,Open,,TRUE
5481,L-P2-02082,21-03-2025,Partner Referral,Smart Mobility (EV/Parking),South,M. Okafor,Multifamily Property,25995,P2,Open,,FALSE
5482,L-P2-02083,21-09-2025,Existing Client Upsell,Digital Signage,Northeast,M. Okafor,Enterprise Business,10617,P2,Open,,FALSE
5483,L-P2-02084,05-06-2025,Trade Show,Smart Lighting,West,J. Sullivan,Municipality,32490,P2,Open,,FALSE
5484,L-P2-02085,22-07-2025,Outbound Sdr,Video Analytics,Northeast,J. Sullivan,Campus,49829,P2,Open,,FALSE
5485,L-P2-02086,08-05-2025,Partner Referral,Smart Lighting,West,L. Fitzgerald,Mixed-Use Development,53377,P2,Qualified,,FALSE
5486,L-P2-02087,23-07-2025,Existing Client Upsell,Smart Lighting,Northeast,S. Patel,Enterprise Business,16429,P2,Qualified,,FALSE
5487,L-P2-02088,07-12-2025,Trade Show,Smart Lighting,West,J. Sullivan,Campus,16815,P2,Open,,FALSE
5488,L-P2-02089,22-07-2025,Outbound Sdr,Digital Signage,Midwest,L. Fitzgerald,Mixed-Use Development,18017,P2,Open,,FALSE
5489,L-P2-02090,29-01-2025,Inbound Web Form,Digital Signage,West,Unassigned,Campus,41246,P2,Open,,FALSE
5490,L-P2-02091,16-05-2025,Existing Client Upsell,Digital Signage,West,S. Patel,Campus,28482,P2,Open,,FALSE
5491,L-P2-02092,20-03-2025,Partner Referral,Video Analytics,Northeast,J. Sullivan,Campus,10997,P2,Open,,FALSE
5492,L-P2-02093,15-06-2025,Outbound Sdr,Smart Lighting,Northeast,T. Chen,Municipality,38374,P2,Disqualified,No budget,FALSE
5493,L-P2-02094,01-09-2025,Inbound Web Form,Smart Mobility (EV/Parking),West,D. Singh,Campus,40715,P2,Disqualified,No budget,FALSE
5494,L-P2-02095,07-08-2025,Inbound Web Form,Digital Signage,West,D. Singh,Mixed-Use Development,8000,P2,Qualified,,FALSE
5495,L-P2-02096,24-03-2025,Outbound Sdr,Smart Buildings,South,R. Alvarez,Campus,29177,P2,Qualified,,FALSE
5496,L-P2-02097,23-02-2025,Cold Outreach,Video Analytics,Midwest,M. Okafor,Enterprise Business,56311,P2,Qualified,,FALSE
5497,L-P2-02098,04-09-2025,Partner Referral,Smart Lighting,South,M. Okafor,Multifamily Property,27056,P2,Open,,FALSE
5498,L-P2-02099,20-09-2025,Partner Referral,Video Analytics,Northeast,D. Singh,Municipality,68221,P2,Open,,FALSE
5499,L-P2-02100,31-07-2025,Existing Client Upsell,Smart Mobility (EV/Parking),Midwest,T. Chen,Municipality,33344,P2,Disqualified,No response,FALSE
5500,L-P2-02101,12-09-2025,Inbound Web Form,Smart Mobility (EV/Parking),South,T. Chen,Enterprise Business,41151,P2,Disqualified,No response,FALSE
5501,L-P2-02102,01-07-2025,Outbound Sdr,Smart Buildings,Northeast,K. Romano,Mixed-Use Development,12956,P2,Qualified,,FALSE
5502,L-P2-02103,18-02-2025,Existing Client Upsell,Smart Mobility (EV/Parking),South,M. Okafor,Campus,55948,P2,Open,,FALSE
5503,L-P2-02104,09-01-2025,Cold Outreach,Digital Signage,West,R. Alvarez,Campus,42270,P2,Qualified,,FALSE
5504,L-P2-02105,14-04-2025,Existing Client Upsell,Digital Signage,Northeast,L. Fitzgerald,Mixed-Use Development,29275,P2,Open,,FALSE
5505,L-P2-02106,22-04-2025,Cold Outreach,Video Analytics,Midwest,M. Okafor,Campus,48395,P2,Disqualified,No response,FALSE
5506,L-P2-02107,03-04-2025,Inbound Web Form,Digital Signage,Midwest,D. Singh,Multifamily Property,27675,P2,Qualified,,FALSE
5507,L-P2-02108,24-01-2025,Existing Client Upsell,Digital Signage,Northeast,T. Chen,Campus,84170,P2,Open,,TRUE
5508,L-P2-02109,25-06-2025,Outbound Sdr,Smart Lighting,South,K. Romano,Multifamily Property,16602,P2,Disqualified,No response,FALSE
5509,L-P2-02110,30-05-2025,Cold Outreach,Smart Buildings,South,M. Okafor,Mixed-Use Development,21866,P2,Open,,FALSE
5510,L-P2-02111,30-04-2025,Inbound Web Form,Video Analytics,West,T. Chen,Enterprise Business,67969,P2,Open,,FALSE
5511,L-P2-02112,14-01-2025,Existing Client Upsell,Smart Lighting,West,S. Patel,Municipality,35104,P2,Open,,FALSE
5512,L-P2-02113,07-03-2025,Partner Referral,Smart Mobility (EV/Parking),South,S. Patel,Municipality,22155,P2,Open,,FALSE
5513,L-P2-02114,19-07-2025,Inbound Web Form,Smart Buildings,South,J. Sullivan,Mixed-Use Development,19374,P2,Disqualified,No budget,FALSE
5514,L-P2-02115,08-08-2025,Inbound Web Form,Digital Signage,West,K. Romano,Enterprise Business,41039,P2,Disqualified,No response,FALSE
5515,L-P2-02116,16-08-2025,Partner Referral,Smart Lighting,Midwest,R. Alvarez,Multifamily Property,44169,P2,Open,,FALSE
5516,L-P2-02117,14-04-2025,Inbound Web Form,Smart Buildings,South,S. Patel,Municipality,41714,P2,Open,,FALSE
5517,L-P2-02118,21-05-2025,Partner Referral,Digital Signage,South,K. Romano,Campus,48174,P2,Disqualified,No budget,FALSE
5518,L-P2-02119,18-01-2025,Inbound Web Form,Smart Mobility (EV/Parking),Unknown,R. Alvarez,Campus,8368,P2,Disqualified,Wrong fit,FALSE
5519,L-P2-02120,25-06-2025,Partner Referral,Smart Buildings,Midwest,R. Alvarez,Municipality,32595,P2,Disqualified,Wrong fit,FALSE
5520,L-P2-02121,25-02-2025,Inbound Web Form,Smart Lighting,West,J. Sullivan,Enterprise Business,36504,P2,Disqualified,Duplicate,FALSE
5521,L-P2-02122,29-09-2025,Inbound Web Form,Smart Buildings,West,K. Romano,Mixed-Use Development,54433,P2,Disqualified,No budget,FALSE
5522,L-P2-02123,02-09-2025,Partner Referral,Digital Signage,West,R. Alvarez,Campus,20946,P2,Open,,FALSE
5523,L-P2-02124,10-05-2025,Inbound Web Form,Digital Signage,South,T. Chen,Multifamily Property,20636,P2,Open,,FALSE
5524,L-P2-02125,08-04-2025,Partner Referral,Smart Buildings,West,L. Fitzgerald,Mixed-Use Development,13479,P2,Qualified,,FALSE
5525,L-P2-02126,05-07-2025,Outbound Sdr,Video Analytics,West,K. Romano,Municipality,36114,P2,Qualified,,FALSE
5526,L-P2-02127,08-05-2025,Existing Client Upsell,Smart Mobility (EV/Parking),South,J. Sullivan,Mixed-Use Development,24564,P2,Open,,FALSE
5527,L-P2-02128,12-05-2025,Inbound Web Form,Smart Lighting,Midwest,M. Okafor,Municipality,20664,P2,Qualified,,FALSE
5528,L-P2-02129,24-07-2025,Inbound Web Form,Smart Buildings,Northeast,R. Alvarez,Multifamily Property,83032,P2,Open,,TRUE
5529,L-P2-02130,18-05-2025,Inbound Web Form,Smart Mobility (EV/Parking),Midwest,M. Okafor,Municipality,15153,P2,Qualified,,FALSE
5530,L-P2-02131,28-01-2025,Outbound Sdr,Digital Signage,Midwest,T. Chen,Mixed-Use Development,24031,P2,Disqualified,No response,FALSE
5531,L-P2-02132,13-02-2025,Inbound Web Form,Smart Lighting,Midwest,M. Okafor,Mixed-Use Development,25843,P2,Open,,FALSE
5532,L-P2-02133,16-07-2025,Outbound Sdr,Smart Lighting,South,L. Fitzgerald,Enterprise Business,63315,P2,Open,,FALSE
5533,L-P2-02134,13-06-2025,Partner Referral,Smart Mobility (EV/Parking),Unknown,S. Patel,Multifamily Property,30279,P2,Disqualified,No budget,FALSE
5534,L-P2-02135,30-01-2025,Outbound Sdr,Smart Buildings,West,J. Sullivan,Multifamily Property,41830,P2,Qualified,,FALSE
5535,L-P2-02136,18-07-2025,Outbound Sdr,Smart Buildings,West,T. Chen,Multifamily Property,95830,P2,Open,,TRUE
5536,L-P2-02137,24-01-2025,Inbound Web Form,Video Analytics,West,J. Sullivan,Campus,16868,P2,Open,,FALSE
5537,L-P2-02138,20-07-2025,Existing Client Upsell,Smart Mobility (EV/Parking),Midwest,K. Romano,Municipality,44245,P2,Qualified,,FALSE
5538,L-P2-02139,27-02-2025,Inbound Web Form,Video Analytics,West,T. Chen,Municipality,14836,P2,Disqualified,No budget,FALSE
5539,L-P2-02140,12-03-2025,Inbound Web Form,Smart Buildings,South,D. Singh,Municipality,18345,P2,Open,,FALSE
5540,L-P2-02141,01-02-2025,Outbound Sdr,Digital Signage,South,J. Sullivan,Multifamily Property,15498,P2,Open,,FALSE
5541,L-P2-02142,03-03-2025,Partner Referral,Video Analytics,Northeast,S. Patel,Mixed-Use Development,11586,P2,Qualified,,FALSE
5542,L-P2-02143,16-02-2025,Partner Referral,Digital Signage,West,T. Chen,Multifamily Property,51299,P2,Disqualified,Duplicate,FALSE
5543,L-P2-02144,04-04-2025,Inbound Web Form,Smart Buildings,South,M. Okafor,Enterprise Business,86220,P2,Disqualified,Duplicate,TRUE
5544,L-P2-02145,31-07-2025,Existing Client Upsell,Digital Signage,South,K. Romano,Multifamily Property,25271,P2,Disqualified,No response,FALSE
5545,L-P2-02146,08-02-2025,Partner Referral,Smart Lighting,Northeast,K. Romano,Multifamily Property,32125,P2,Open,,FALSE
5546,L-P2-02147,14-04-2025,Outbound Sdr,Digital Signage,Northeast,M. Okafor,Municipality,69095,P2,Open,,FALSE
5547,L-P2-02148,08-01-2025,Trade Show,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Mixed-Use Development,23632,P2,Disqualified,Duplicate,FALSE
5548,L-P2-02149,28-05-2025,Outbound Sdr,Smart Buildings,West,S. Patel,Municipality,54511,P2,Disqualified,No budget,FALSE
5549,L-P2-02150,29-08-2025,Inbound Web Form,Video Analytics,West,L. Fitzgerald,Mixed-Use Development,18515,P2,Open,,FALSE
5550,L-P2-02151,24-05-2025,Trade Show,Smart Mobility (EV/Parking),South,Unassigned,Enterprise Business,39048,P2,Disqualified,No budget,FALSE
5551,L-P2-02152,08-11-2025,Inbound Web Form,Smart Mobility (EV/Parking),Midwest,S. Patel,Enterprise Business,16676,P2,Open,,FALSE
5552,L-P2-02153,21-07-2025,Inbound Web Form,Video Analytics,West,K. Romano,Mixed-Use Development,36932,P2,Qualified,,FALSE
5553,L-P2-02154,01-05-2025,Existing Client Upsell,Video Analytics,South,K. Romano,Enterprise Business,102589,P2,Open,,TRUE
5554,L-P2-02155,16-05-2025,Existing Client Upsell,Digital Signage,Northeast,R. Alvarez,Mixed-Use Development,44333,P2,Qualified,,FALSE
5555,L-P2-02156,23-05-2025,Inbound Web Form,Smart Lighting,South,J. Sullivan,Enterprise Business,27975,P2,Disqualified,No response,FALSE
5556,L-P2-02157,20-06-2025,Inbound Web Form,Smart Mobility (EV/Parking),Northeast,T. Chen,Mixed-Use Development,59199,P2,Qualified,,FALSE
5557,L-P2-02158,23-03-2025,Trade Show,Digital Signage,South,D. Singh,Mixed-Use Development,18239,P2,Open,,FALSE
5558,L-P2-02159,02-07-2025,Inbound Web Form,Video Analytics,South,L. Fitzgerald,Campus,17684,P2,Open,,FALSE
5559,L-P2-02160,04-01-2025,Inbound Web Form,Smart Mobility (EV/Parking),Midwest,D. Singh,Municipality,20686,P2,Open,,FALSE
5560,L-P2-02161,08-04-2025,Inbound Web Form,Smart Mobility (EV/Parking),South,T. Chen,Enterprise Business,38113,P2,Open,,FALSE
5561,L-P2-02162,15-04-2025,Trade Show,Smart Mobility (EV/Parking),West,S. Patel,Campus,22022,P2,Open,,FALSE
5562,L-P2-02163,18-05-2025,Trade Show,Smart Mobility (EV/Parking),South,M. Okafor,Municipality,76617,P2,Open,,FALSE
5563,L-P2-02164,10-05-2025,Inbound Web Form,Smart Mobility (EV/Parking),Northeast,S. Patel,Mixed-Use Development,12952,P2,Open,,FALSE
5564,L-P2-02165,13-07-2025,Inbound Web Form,Smart Buildings,Northeast,J. Sullivan,Campus,17191,P2,Qualified,,FALSE
5565,L-P2-02166,05-09-2025,Existing Client Upsell,Digital Signage,Northeast,J. Sullivan,Enterprise Business,26664,P2,Open,,FALSE
5566,L-P2-02167,15-05-2025,Cold Outreach,Smart Lighting,South,J. Sullivan,Mixed-Use Development,16400,P2,Disqualified,No budget,FALSE
5567,L-P2-02168,28-01-2025,Outbound Sdr,Smart Mobility (EV/Parking),Midwest,S. Patel,Multifamily Property,22856,P2,Open,,FALSE
5568,L-P2-02169,26-03-2025,Existing Client Upsell,Smart Buildings,Midwest,R. Alvarez,Mixed-Use Development,23094,P2,Disqualified,No response,FALSE
5569,L-P2-02170,16-07-2025,Inbound Web Form,Video Analytics,Northeast,J. Sullivan,Enterprise Business,58219,P2,Disqualified,Wrong fit,FALSE
5570,L-P2-02171,17-02-2025,Inbound Web Form,Digital Signage,Midwest,R. Alvarez,Multifamily Property,28178,P2,Disqualified,Duplicate,FALSE
5571,L-P2-02172,03-09-2025,Trade Show,Smart Mobility (EV/Parking),Midwest,K. Romano,Municipality,73699,P2,Qualified,,FALSE
5572,L-P2-02173,08-05-2025,Inbound Web Form,Digital Signage,South,S. Patel,Mixed-Use Development,90447,P2,Open,,TRUE
5573,L-P2-02174,22-06-2025,Outbound Sdr,Digital Signage,Midwest,S. Patel,Enterprise Business,24303,P2,Open,,FALSE
5574,L-P2-02175,13-05-2025,Outbound Sdr,Smart Lighting,Northeast,L. Fitzgerald,Mixed-Use Development,8000,P2,Disqualified,Wrong fit,FALSE
5575,L-P2-02176,16-08-2025,Inbound Web Form,Smart Buildings,Northeast,M. Okafor,Campus,29681,P2,Qualified,,FALSE
5576,L-P2-02177,23-09-2025,Partner Referral,Digital Signage,West,S. Patel,Enterprise Business,77445,P2,Disqualified,No response,FALSE
5577,L-P2-02178,20-08-2025,Existing Client Upsell,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Multifamily Property,23354,P2,Qualified,,FALSE
5578,L-P2-02179,26-06-2025,Inbound Web Form,Smart Buildings,West,M. Okafor,Campus,52369,P2,Qualified,,FALSE
5579,L-P2-02180,22-02-2025,Partner Referral,Smart Buildings,Midwest,Unassigned,Mixed-Use Development,33934,P2,Open,,FALSE
5580,L-P2-02181,27-06-2025,Trade Show,Smart Mobility (EV/Parking),South,J. Sullivan,Multifamily Property,18132,P2,Disqualified,Duplicate,FALSE
5581,L-P2-02182,07-05-2025,Inbound Web Form,Digital Signage,South,S. Patel,Multifamily Property,138600,P2,Disqualified,Wrong fit,TRUE
5582,L-P2-02183,25-04-2025,Trade Show,Smart Lighting,South,M. Okafor,Multifamily Property,28254,P2,Open,,FALSE
5583,L-P2-02184,23-05-2025,Outbound Sdr,Smart Lighting,South,T. Chen,Municipality,29036,P2,Open,,FALSE
5584,L-P2-02185,08-11-2025,Outbound Sdr,Digital Signage,West,J. Sullivan,Mixed-Use Development,27403,P2,Open,,FALSE
5585,L-P2-02186,05-08-2025,Partner Referral,Smart Mobility (EV/Parking),Midwest,L. Fitzgerald,Municipality,11667,P2,Open,,FALSE
5586,L-P2-02187,06-02-2025,Outbound Sdr,Smart Buildings,South,L. Fitzgerald,Municipality,12179,P2,Disqualified,Duplicate,FALSE
5587,L-P2-02188,20-03-2025,Cold Outreach,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Municipality,36718,P2,Open,,FALSE
5588,L-P2-02189,19-09-2025,Inbound Web Form,Video Analytics,South,K. Romano,Municipality,38291,P2,Disqualified,Wrong fit,FALSE
5589,L-P2-02190,25-05-2025,Outbound Sdr,Smart Lighting,South,T. Chen,Enterprise Business,70076,P2,Qualified,,FALSE
5590,L-P2-02191,03-05-2025,Inbound Web Form,Smart Lighting,Midwest,M. Okafor,Mixed-Use Development,8000,P2,Open,,FALSE
5591,L-P2-02192,19-06-2025,Inbound Web Form,Digital Signage,South,M. Okafor,Enterprise Business,13075,P2,Disqualified,Duplicate,FALSE
5592,L-P2-02193,29-03-2025,Trade Show,Smart Lighting,West,S. Patel,Enterprise Business,22178,P2,Disqualified,Duplicate,FALSE
5593,L-P2-02194,01-11-2025,Trade Show,Video Analytics,Midwest,R. Alvarez,Municipality,17305,P2,Open,,FALSE
5594,L-P2-02195,15-01-2025,Outbound Sdr,Smart Lighting,West,M. Okafor,Mixed-Use Development,76587,P2,Disqualified,Duplicate,FALSE
5595,L-P2-02196,05-09-2025,Outbound Sdr,Smart Lighting,West,R. Alvarez,Multifamily Property,12543,P2,Qualified,,FALSE
5596,L-P2-02197,09-05-2025,Partner Referral,Smart Lighting,Midwest,J. Sullivan,Multifamily Property,29389,P2,Qualified,,FALSE
5597,L-P2-02198,18-06-2025,Cold Outreach,Video Analytics,Midwest,K. Romano,Multifamily Property,33938,P2,Open,,FALSE
5598,L-P2-02199,26-02-2025,Existing Client Upsell,Smart Lighting,Northeast,J. Sullivan,Campus,24064,P2,Open,,FALSE
5599,L-P2-02200,03-08-2025,Partner Referral,Smart Mobility (EV/Parking),South,K. Romano,Mixed-Use Development,22372,P2,Open,,FALSE
5600,L-P2-02201,20-07-2025,Trade Show,Smart Buildings,South,D. Singh,Campus,26862,P2,Disqualified,Wrong fit,FALSE
5601,L-P2-02202,26-03-2025,Cold Outreach,Digital Signage,South,D. Singh,Campus,26139,P2,Open,,FALSE
5602,L-P2-02203,28-08-2025,Inbound Web Form,Smart Buildings,Northeast,T. Chen,Municipality,25636,P2,Disqualified,Duplicate,FALSE
